date,measure,horizon,value
2002-11-01,Dallas trimmed mean,1m,2.2903993863574224
2002-12-01,Dallas trimmed mean,1m,2.079555605100225
2003-01-01,Dallas trimmed mean,1m,1.927254696325953
2003-02-01,Dallas trimmed mean,1m,1.8930381880563285
2003-03-01,Dallas trimmed mean,1m,1.7852919984907567
2003-04-01,Dallas trimmed mean,1m,2.2185280007817276
2003-05-01,Dallas trimmed mean,1m,0.7735748864044822
2003-06-01,Dallas trimmed mean,1m,1.6571114257098785
2003-07-01,Dallas trimmed mean,1m,1.1180107030754893
2003-08-01,Dallas trimmed mean,1m,2.891203277390919
2003-09-01,Dallas trimmed mean,1m,2.1744596314126285
2003-10-01,Dallas trimmed mean,1m,1.8563376412161547
2003-11-01,Dallas trimmed mean,1m,2.2120211169639914
2003-12-01,Dallas trimmed mean,1m,1.9024218342671428
2004-01-01,Dallas trimmed mean,1m,1.5418098309859518
2004-02-01,Dallas trimmed mean,1m,2.6720359735695087
2004-03-01,Dallas trimmed mean,1m,2.5974829777859476
2004-04-01,Dallas trimmed mean,1m,2.2077661380434765
2004-05-01,Dallas trimmed mean,1m,3.2516632601277795
2004-06-01,Dallas trimmed mean,1m,2.6319912651527444
2004-07-01,Dallas trimmed mean,1m,2.5028153637428385
2004-08-01,Dallas trimmed mean,1m,2.1289874830885624
2004-09-01,Dallas trimmed mean,1m,1.758063567984891
2004-10-01,Dallas trimmed mean,1m,1.7840071764355647
2004-11-01,Dallas trimmed mean,1m,2.3067542867595936
2004-12-01,Dallas trimmed mean,1m,2.3295362678284137
2005-01-01,Dallas trimmed mean,1m,1.8651991507163235
2005-02-01,Dallas trimmed mean,1m,3.4791577672011798
2005-03-01,Dallas trimmed mean,1m,2.8425459655307295
2005-04-01,Dallas trimmed mean,1m,2.143582764226859
2005-05-01,Dallas trimmed mean,1m,2.158128931388892
2005-06-01,Dallas trimmed mean,1m,2.1664260653189382
2005-07-01,Dallas trimmed mean,1m,1.7496829687436932
2005-08-01,Dallas trimmed mean,1m,2.726388207499175
2005-09-01,Dallas trimmed mean,1m,1.851211741971004
2005-10-01,Dallas trimmed mean,1m,3.309181741754097
2005-11-01,Dallas trimmed mean,1m,2.9501554730517965
2005-12-01,Dallas trimmed mean,1m,2.7165581743940015
2006-01-01,Dallas trimmed mean,1m,1.5580784936348069
2006-02-01,Dallas trimmed mean,1m,2.985303567990405
2006-03-01,Dallas trimmed mean,1m,2.0525603852776797
2006-04-01,Dallas trimmed mean,1m,2.912467006578412
2006-05-01,Dallas trimmed mean,1m,3.0843693116964
2006-06-01,Dallas trimmed mean,1m,3.83936912679812
2006-07-01,Dallas trimmed mean,1m,3.677466401664331
2006-08-01,Dallas trimmed mean,1m,3.0517280196717733
2006-09-01,Dallas trimmed mean,1m,2.8131449386866514
2006-10-01,Dallas trimmed mean,1m,2.285788927346588
2006-11-01,Dallas trimmed mean,1m,2.2701464088885848
2006-12-01,Dallas trimmed mean,1m,1.1256505317541299
2007-01-01,Dallas trimmed mean,1m,2.864866036114333
2007-02-01,Dallas trimmed mean,1m,3.3470132269436847
2007-03-01,Dallas trimmed mean,1m,3.4049799066574016
2007-04-01,Dallas trimmed mean,1m,2.129261189333209
2007-05-01,Dallas trimmed mean,1m,2.0706313471009707
2007-06-01,Dallas trimmed mean,1m,1.9688957579826027
2007-07-01,Dallas trimmed mean,1m,2.407592034595396
2007-08-01,Dallas trimmed mean,1m,2.052426132781804
2007-09-01,Dallas trimmed mean,1m,2.1052018887813606
2007-10-01,Dallas trimmed mean,1m,3.2285429947411126
2007-11-01,Dallas trimmed mean,1m,3.2276824966429363
2007-12-01,Dallas trimmed mean,1m,3.43432114979465
2008-01-01,Dallas trimmed mean,1m,2.5176418528535915
2008-02-01,Dallas trimmed mean,1m,2.552252481720685
2008-03-01,Dallas trimmed mean,1m,1.9916683169918237
2008-04-01,Dallas trimmed mean,1m,2.4892052082109872
2008-05-01,Dallas trimmed mean,1m,2.41963887293144
2008-06-01,Dallas trimmed mean,1m,2.2668865202473354
2008-07-01,Dallas trimmed mean,1m,3.1209918693507532
2008-08-01,Dallas trimmed mean,1m,3.3872887957000275
2008-09-01,Dallas trimmed mean,1m,1.6629115802055505
2008-10-01,Dallas trimmed mean,1m,2.13816399481781
2008-11-01,Dallas trimmed mean,1m,1.8259835254476942
2008-12-01,Dallas trimmed mean,1m,2.3348503114843266
2009-01-01,Dallas trimmed mean,1m,0.826677717437585
2009-02-01,Dallas trimmed mean,1m,3.003464327328609
2009-03-01,Dallas trimmed mean,1m,1.9445483665890162
2009-04-01,Dallas trimmed mean,1m,1.757196250957116
2009-05-01,Dallas trimmed mean,1m,1.5276499825223944
2009-06-01,Dallas trimmed mean,1m,1.5229242685576905
2009-07-01,Dallas trimmed mean,1m,1.5141392597435077
2009-08-01,Dallas trimmed mean,1m,0.2227445123549998
2009-09-01,Dallas trimmed mean,1m,1.5143654303455323
2009-10-01,Dallas trimmed mean,1m,0.6356146509353122
2009-11-01,Dallas trimmed mean,1m,2.0203144272298523
2009-12-01,Dallas trimmed mean,1m,0.877087002735677
2010-01-01,Dallas trimmed mean,1m,0.7535031735466768
2010-02-01,Dallas trimmed mean,1m,0.770949949264943
2010-03-01,Dallas trimmed mean,1m,0.5520466194266493
2010-04-01,Dallas trimmed mean,1m,0.703503814016182
2010-05-01,Dallas trimmed mean,1m,0.8522414892845775
2010-06-01,Dallas trimmed mean,1m,0.7450836796832672
2010-07-01,Dallas trimmed mean,1m,0.7841828724735933
2010-08-01,Dallas trimmed mean,1m,0.7573348405864877
2010-09-01,Dallas trimmed mean,1m,1.4502143847314741
2010-10-01,Dallas trimmed mean,1m,1.2496284515875145
2010-11-01,Dallas trimmed mean,1m,0.7420426884627185
2010-12-01,Dallas trimmed mean,1m,1.4076565537439523
2011-01-01,Dallas trimmed mean,1m,1.1013906699766096
2011-02-01,Dallas trimmed mean,1m,2.1846190892361728
2011-03-01,Dallas trimmed mean,1m,2.4510897366372797
2011-04-01,Dallas trimmed mean,1m,2.2993973204915363
2011-05-01,Dallas trimmed mean,1m,2.3786523381514657
2011-06-01,Dallas trimmed mean,1m,2.3226824331843865
2011-07-01,Dallas trimmed mean,1m,1.4516598627119626
2011-08-01,Dallas trimmed mean,1m,1.7191233734145994
2011-09-01,Dallas trimmed mean,1m,2.5206601494598857
2011-10-01,Dallas trimmed mean,1m,1.888514385762785
2011-11-01,Dallas trimmed mean,1m,1.8335399792000162
2011-12-01,Dallas trimmed mean,1m,2.063832205503102
2012-01-01,Dallas trimmed mean,1m,2.0708689717032547
2012-02-01,Dallas trimmed mean,1m,2.4989947195371176
2012-03-01,Dallas trimmed mean,1m,1.6050134338158495
2012-04-01,Dallas trimmed mean,1m,2.0637685759638202
2012-05-01,Dallas trimmed mean,1m,1.880409774684999
2012-06-01,Dallas trimmed mean,1m,1.7067524852513172
2012-07-01,Dallas trimmed mean,1m,1.0091422729018973
2012-08-01,Dallas trimmed mean,1m,1.3512057355250517
2012-09-01,Dallas trimmed mean,1m,1.870391493072443
2012-10-01,Dallas trimmed mean,1m,1.85273240424646
2012-11-01,Dallas trimmed mean,1m,1.5579263997763881
2012-12-01,Dallas trimmed mean,1m,1.0925256502605674
2013-01-01,Dallas trimmed mean,1m,1.1801943530822756
2013-02-01,Dallas trimmed mean,1m,2.0804600152230845
2013-03-01,Dallas trimmed mean,1m,2.1490306718140673
2013-04-01,Dallas trimmed mean,1m,1.3921662157657
2013-05-01,Dallas trimmed mean,1m,0.10497373715836478
2013-06-01,Dallas trimmed mean,1m,1.460263438571019
2013-07-01,Dallas trimmed mean,1m,2.2743001618317438
2013-08-01,Dallas trimmed mean,1m,1.7742126862216212
2013-09-01,Dallas trimmed mean,1m,1.7028161219239113
2013-10-01,Dallas trimmed mean,1m,1.7616423676247495
2013-11-01,Dallas trimmed mean,1m,1.8237028321183901
2013-12-01,Dallas trimmed mean,1m,1.995208753153932
2014-01-01,Dallas trimmed mean,1m,1.612539215064146
2014-02-01,Dallas trimmed mean,1m,1.6764613647202387
2014-03-01,Dallas trimmed mean,1m,1.3265580419652867
2014-04-01,Dallas trimmed mean,1m,1.609500614931103
2014-05-01,Dallas trimmed mean,1m,1.8124544080166505
2014-06-01,Dallas trimmed mean,1m,2.014920126029063
2014-07-01,Dallas trimmed mean,1m,1.7766607998930484
2014-08-01,Dallas trimmed mean,1m,1.796202374896927
2014-09-01,Dallas trimmed mean,1m,1.1314828259368026
2014-10-01,Dallas trimmed mean,1m,1.7617973180372282
2014-11-01,Dallas trimmed mean,1m,1.2842250316950743
2014-12-01,Dallas trimmed mean,1m,1.703915146320023
2015-01-01,Dallas trimmed mean,1m,1.3995190992522222
2015-02-01,Dallas trimmed mean,1m,0.19051929371205478
2015-03-01,Dallas trimmed mean,1m,2.098606677674142
2015-04-01,Dallas trimmed mean,1m,1.57228273288057
2015-05-01,Dallas trimmed mean,1m,2.278543255712928
2015-06-01,Dallas trimmed mean,1m,1.548143143122438
2015-07-01,Dallas trimmed mean,1m,1.7808989824538157
2015-08-01,Dallas trimmed mean,1m,1.7812317149047185
2015-09-01,Dallas trimmed mean,1m,1.1791489482408712
2015-10-01,Dallas trimmed mean,1m,1.8163179185013867
2015-11-01,Dallas trimmed mean,1m,0.8736536968803499
2015-12-01,Dallas trimmed mean,1m,1.387193867974723
2016-01-01,Dallas trimmed mean,1m,0.9747212920680592
2016-02-01,Dallas trimmed mean,1m,1.6878155881065338
2016-03-01,Dallas trimmed mean,1m,1.9260746064677647
2016-04-01,Dallas trimmed mean,1m,2.0480298740252367
2016-05-01,Dallas trimmed mean,1m,2.3292433521368228
2016-06-01,Dallas trimmed mean,1m,2.3154976140620454
2016-07-01,Dallas trimmed mean,1m,1.5913084793901522
2016-08-01,Dallas trimmed mean,1m,1.793522097182576
2016-09-01,Dallas trimmed mean,1m,1.6252292953798042
2016-10-01,Dallas trimmed mean,1m,2.1700096065319974
2016-11-01,Dallas trimmed mean,1m,1.9382002974305923
2016-12-01,Dallas trimmed mean,1m,1.3983259328008035
2017-01-01,Dallas trimmed mean,1m,1.65173330119881
